Wiki_ID,TOXICITY,Sexual Orientation,Gender,Race/National Origin,Religion,Age,Disability
49555.0,0.293639034,0,2,0,0,0,0
49556.0,0.978463709,0,0,0,7,0,0
49557.0,0.201516822,0,0,0,2,0,0
49558.0,0.372296005,0,0,14,0,0,0
49559.0,0.986022711,9,0,0,0,0,0
49560.0,0.956644297,0,0,8,0,0,0
49561.0,0.077501796,0,0,17,0,0,0
49562.0,0.901632369,0,0,0,3,0,0
49563.0,0.974236608,0,0,0,2,0,0
49564.0,0.267575383,0,3,0,0,0,0
49565.0,0.951840222,0,0,0,8,0,0
49566.0,0.063839361,0,0,5,0,0,0
49567.0,0.598206162,0,0,0,7,0,0
49568.0,0.03330626,0,0,11,0,0,0
49569.0,0.776861906,0,0,0,0,0,3
49570.0,0.947657228,0,0,0,7,0,0
49571.0,0.072332315,0,0,0,0,0,2
49572.0,0.030901061,0,0,1,0,0,0
49573.0,0.054951437,0,0,0,5,0,0
49574.0,0.584256828,7,0,0,0,0,0
49575.0,0.931770325,0,0,10,0,0,0
49576.0,0.874046326,0,0,10,0,0,0
49577.0,0.984986961,0,0,0,8,0,0
49578.0,0.051143911,0,0,0,0,6,0
49579.0,0.925194502,0,0,0,8,0,0
49580.0,0.329783618,0,0,15,0,0,0
49581.0,0.902898431,1,0,0,0,0,0
49582.0,0.159085825,0,2,0,0,0,0
49583.0,0.150475293,0,0,0,3,0,0
49584.0,0.936011076,3,0,0,0,0,0
49585.0,0.960082233,0,0,0,0,3,0
49586.0,0.963230431,7,0,0,0,0,0
49587.0,0.051143911,0,2,0,0,0,0
49588.0,0.161187291,1,0,0,0,0,0
49589.0,0.042103156,0,0,0,5,0,0
49590.0,0.958697319,0,0,0,4,0,0
49591.0,0.835559011,0,0,0,0,7,0
49592.0,0.066100329,0,0,13,0,0,0
49593.0,0.042830776,0,0,4,0,0,0
49594.0,0.960043967,0,0,14,0,0,0
49595.0,0.093665652,0,1,0,0,0,0
49596.0,0.39413932,0,0,2,0,0,0
49597.0,0.238480464,0,0,15,0,0,0
49598.0,0.262771517,0,0,5,0,0,0
49599.0,0.691636205,7,0,0,0,0,0
49600.0,0.501963615,0,0,0,0,0,3
49601.0,0.931111217,0,4,0,0,0,0
49602.0,0.878348351,6,0,0,0,0,0
49603.0,0.505956113,0,0,0,4,0,0
49604.0,0.970095038,0,0,17,0,0,0
49605.0,0.047853243,0,0,4,0,0,0
49606.0,0.749203205,2,0,0,0,0,0
49607.0,0.867082059,0,0,1,0,0,0
49608.0,0.619827032,7,0,0,0,0,0
49609.0,0.922532856,2,0,0,0,0,0
49610.0,0.238480464,0,0,0,0,7,0
49611.0,0.976273656,0,0,12,0,0,0
49612.0,0.980461836,0,5,0,0,0,0
49613.0,0.876806438,0,5,0,0,0,0
49614.0,0.960036933,0,0,0,0,0,3
49615.0,0.14189516,0,0,0,1,0,0
49616.0,0.598206162,0,0,0,7,0,0
49617.0,0.027878663,0,0,9,0,0,0
49618.0,0.908921003,0,0,15,0,0,0
49619.0,0.908921003,0,0,0,0,0,1
49620.0,0.044428151,0,0,1,0,0,0
49621.0,0.434917778,8,0,0,0,0,0
49622.0,0.066100329,0,0,0,0,6,0
49623.0,0.969176352,0,0,0,5,0,0
49624.0,0.075006045,0,0,5,0,0,0
49625.0,0.930828094,0,0,7,0,0,0
49626.0,0.138940498,0,0,0,0,5,0
49627.0,0.451207131,0,0,0,0,5,0
49628.0,0.684812963,0,5,0,0,0,0
49629.0,0.220007375,0,0,0,0,3,0
49630.0,0.917855978,0,0,4,0,0,0
49631.0,0.934528589,0,0,16,0,0,0
49632.0,0.06502331,0,0,0,0,2,0
49633.0,0.376119196,0,0,16,0,0,0
49634.0,0.782198191,0,2,0,0,0,0
49635.0,0.204097852,0,0,5,0,0,0
49636.0,0.209202841,0,2,0,0,0,0
49637.0,0.980771899,0,0,0,8,0,0
49638.0,0.698370218,0,0,2,0,0,0
49639.0,0.432520777,2,0,0,0,0,0
49640.0,0.032769427,0,0,16,0,0,0
49641.0,0.066056691,0,0,0,0,5,0
49642.0,0.108004965,0,0,0,0,8,0
49643.0,0.193616048,4,0,0,0,0,0
49644.0,0.061936498,0,0,17,0,0,0
49645.0,0.981586158,0,4,0,0,0,0
49646.0,0.964896679,5,0,0,0,0,0
49647.0,0.270554662,0,0,12,0,0,0
49648.0,0.905248761,0,4,0,0,0,0
49649.0,0.452115953,0,0,0,7,0,0
49650.0,0.22063759,0,0,0,7,0,0
49651.0,0.043304089,0,0,7,0,0,0
49652.0,0.287814647,0,3,0,0,0,0
49653.0,0.691767216,5,0,0,0,0,0
49654.0,0.020082127,0,0,9,0,0,0
49655.0,0.052323867,0,0,0,7,0,0
49656.0,0.974976957,7,0,0,0,0,0
49657.0,0.977461874,5,0,0,0,0,0
49658.0,0.846346378,0,0,0,8,0,0
49659.0,0.119810008,0,0,0,0,7,0
49660.0,0.238480464,0,0,0,0,0,2
49661.0,0.030530395,0,0,0,0,2,0
49662.0,0.022536768,0,0,1,0,0,0
49663.0,0.958994985,0,0,8,0,0,0
49664.0,0.093461998,0,0,0,0,0,2
49665.0,0.490277141,0,0,3,0,0,0
49666.0,0.034905609,0,0,2,0,0,0
49667.0,0.939510882,0,0,0,0,0,2
49668.0,0.737351775,6,0,0,0,0,0
49669.0,0.872855186,2,0,0,0,0,0
49670.0,0.440792322,0,0,0,0,0,1
49671.0,0.971578956,0,0,0,7,0,0
49672.0,0.014159953,0,0,4,0,0,0
49673.0,0.819088399,0,0,0,0,5,0
49674.0,0.063555151,0,0,5,0,0,0
49675.0,0.134184316,0,0,0,0,4,0
49676.0,0.119566895,0,0,7,0,0,0
49677.0,0.128212824,0,0,0,2,0,0
49678.0,0.601477325,0,0,4,0,0,0
49679.0,0.939067483,6,0,0,0,0,0
49680.0,0.886429429,8,0,0,0,0,0
49681.0,0.325964093,0,0,0,4,0,0
49682.0,0.965940714,0,0,0,0,0,3
49683.0,0.360975266,0,0,13,0,0,0
49684.0,0.922359824,0,0,0,0,0,3
49685.0,0.976715744,0,0,0,0,8,0
49686.0,0.018989081,0,0,8,0,0,0
49687.0,0.972989917,0,1,0,0,0,0
49688.0,0.254300386,0,0,0,0,8,0
49689.0,0.898952127,0,0,1,0,0,0
49690.0,0.057449631,0,0,7,0,0,0
49691.0,0.231746823,0,4,0,0,0,0
49692.0,0.432520777,0,0,0,6,0,0
49693.0,0.969550848,0,4,0,0,0,0
49694.0,0.034905609,0,0,2,0,0,0
49695.0,0.165982619,6,0,0,0,0,0
49696.0,0.946138203,0,0,10,0,0,0
49697.0,0.245876089,0,0,7,0,0,0
49698.0,0.718519449,0,0,0,0,8,0
49699.0,0.276735306,0,4,0,0,0,0
49700.0,0.050638594,0,0,0,5,0,0
49701.0,0.860210896,0,0,7,0,0,0
49702.0,0.07574895,0,0,8,0,0,0
49703.0,0.960043967,0,0,14,0,0,0
49704.0,0.90207392,0,5,0,0,0,0
49705.0,0.721616685,0,0,5,0,0,0
49706.0,0.971987069,6,0,0,0,0,0
49707.0,0.805419207,0,5,0,0,0,0
49708.0,0.201422662,4,0,0,0,0,0
49709.0,0.125119597,0,0,11,0,0,0
49710.0,0.754354358,0,0,13,0,0,0
49711.0,0.022081925,0,0,0,1,0,0
49712.0,0.828727067,0,0,7,0,0,0
49713.0,0.01602678,0,0,3,0,0,0
49714.0,0.018242676,0,0,0,2,0,0
49715.0,0.128931999,0,0,7,0,0,0
49716.0,0.90285033,0,0,1,0,0,0
49717.0,0.143959433,0,0,0,0,5,0
49718.0,0.745634079,5,0,0,0,0,0
49719.0,0.970311522,4,0,0,0,0,0
49720.0,0.802126586,0,0,4,0,0,0
49721.0,0.983512819,0,0,0,7,0,0
49722.0,0.861479104,0,0,0,3,0,0
49723.0,0.897559226,0,0,0,0,1,0
49724.0,0.051143911,0,0,15,0,0,0
49725.0,0.960082233,0,0,0,0,3,0
49726.0,0.791962683,0,0,0,8,0,0
49727.0,0.602561116,0,0,16,0,0,0
49728.0,0.102630943,0,0,10,0,0,0
49729.0,0.009378824,0,0,1,0,0,0
49730.0,0.322026014,0,0,0,0,4,0
49731.0,0.084434807,0,0,8,0,0,0
49732.0,0.163052335,0,0,10,0,0,0
49733.0,0.281449258,0,0,0,0,0,2
49734.0,0.872855186,0,0,15,0,0,0
49735.0,0.868664682,0,0,7,0,0,0
49736.0,0.802254498,0,0,0,7,0,0
49737.0,0.736887753,0,0,0,6,0,0
49738.0,0.170609489,0,3,0,0,0,0
49739.0,0.933816791,0,0,12,0,0,0
49740.0,0.119566895,0,0,7,0,0,0
49741.0,0.04882155,0,4,0,0,0,0
49742.0,0.238480464,0,0,0,0,7,0
49743.0,0.970628917,0,0,0,3,0,0
49744.0,0.900929034,0,0,0,0,0,2
49745.0,0.971987069,6,0,0,0,0,0
49746.0,0.360975266,0,0,13,0,0,0
49747.0,0.086233929,1,0,0,0,0,0
49748.0,0.351181209,0,0,17,0,0,0
49749.0,0.170609489,0,3,0,0,0,0
49750.0,0.939196348,5,0,0,0,0,0
49751.0,0.21150361,4,0,0,0,0,0
49752.0,0.887038708,0,0,14,0,0,0
49753.0,0.975150108,0,0,16,0,0,0
49754.0,0.918260813,0,0,17,0,0,0
49755.0,0.922532856,0,0,14,0,0,0
49756.0,0.463704497,0,4,0,0,0,0
49757.0,0.564837396,1,0,0,0,0,0
49758.0,0.452115953,0,0,0,7,0,0
49759.0,0.908921003,0,0,0,0,7,0
49760.0,0.974976957,7,0,0,0,0,0
49761.0,0.942619443,0,0,0,0,0,1
49762.0,0.357601941,0,3,0,0,0,0
49763.0,0.887116849,0,0,0,6,0,0
49764.0,0.947119951,0,0,0,0,1,0
49765.0,0.12516591,0,0,0,0,1,0
49766.0,0.757607102,0,0,0,0,3,0
49767.0,0.976267993,7,0,0,0,0,0
49768.0,0.053905949,0,0,0,0,1,0
49769.0,0.960043967,0,0,0,0,0,1
49770.0,0.942619443,0,0,13,0,0,0
49771.0,0.12516591,0,0,0,0,1,0
49772.0,0.631082356,0,0,0,8,0,0
49773.0,0.80426538,0,0,0,0,2,0
49774.0,0.225608364,0,0,0,0,2,0
49775.0,0.985227823,9,0,0,0,0,0
49776.0,0.669258058,0,0,0,0,5,0
49777.0,0.172936678,0,0,5,0,0,0
49778.0,0.699182034,0,0,0,0,4,0
49779.0,0.889555871,0,0,0,2,0,0
49780.0,0.452115953,0,0,0,7,0,0
49781.0,0.254581004,0,0,15,0,0,0
49782.0,0.982266724,4,0,0,0,0,0
49783.0,0.950175345,0,2,0,0,0,0
49784.0,0.536271691,3,0,0,0,0,0
49785.0,0.939510882,0,0,0,0,0,2
49786.0,0.414694607,0,0,17,0,0,0
49787.0,0.250631601,0,0,0,5,0,0
49788.0,0.189650014,6,0,0,0,0,0
49789.0,0.785566986,7,0,0,0,0,0
49790.0,0.111294746,6,0,0,0,0,0
49791.0,0.205495834,0,0,0,7,0,0
49792.0,0.502345979,0,0,9,0,0,0
49793.0,0.881142974,0,0,11,0,0,0
49794.0,0.065770626,0,1,0,0,0,0
49795.0,0.068189926,0,0,7,0,0,0
49796.0,0.93019855,0,0,0,0,8,0
49797.0,0.925194502,0,0,0,8,0,0
49798.0,0.961456835,0,0,0,0,0,1
49799.0,0.76519382,0,0,10,0,0,0
49800.0,0.823294222,3,0,0,0,0,0
49801.0,0.070274666,0,0,7,0,0,0
49802.0,0.740962923,0,0,11,0,0,0
49803.0,0.684812963,0,5,0,0,0,0
49804.0,0.891273558,0,0,17,0,0,0
49805.0,0.918598056,0,0,7,0,0,0
49806.0,0.960218847,0,5,0,0,0,0
49807.0,0.082715392,0,0,5,0,0,0
49808.0,0.701767921,0,0,17,0,0,0
49809.0,0.023595868,0,0,0,0,4,0
49810.0,0.961456835,0,0,0,0,7,0
49811.0,0.100740351,0,0,9,0,0,0
49812.0,0.653122962,0,0,15,0,0,0
49813.0,0.127518848,0,0,9,0,0,0
49814.0,0.96881181,0,0,7,0,0,0
49815.0,0.922532856,0,0,0,0,0,2
49816.0,0.609226048,0,5,0,0,0,0
49817.0,0.057211529,0,4,0,0,0,0
49818.0,0.938892245,0,0,0,2,0,0
49819.0,0.949497283,8,0,0,0,0,0
49820.0,0.448181123,0,0,0,0,8,0
49821.0,0.902788639,0,0,5,0,0,0
49822.0,0.982277453,0,0,0,0,8,0
49823.0,0.172914788,0,0,7,0,0,0
49824.0,0.471459627,8,0,0,0,0,0
49825.0,0.158751667,0,1,0,0,0,0
49826.0,0.961243749,3,0,0,0,0,0
49827.0,0.876806438,0,5,0,0,0,0
49828.0,0.914995372,7,0,0,0,0,0
49829.0,0.097251743,0,0,0,0,7,0
49830.0,0.587896347,0,0,16,0,0,0
49831.0,0.893340051,3,0,0,0,0,0
49832.0,0.108004965,0,0,0,0,8,0
49833.0,0.055828743,0,0,0,0,1,0
49834.0,0.360975266,0,0,15,0,0,0
49835.0,0.070274666,0,0,7,0,0,0
49836.0,0.238480464,0,0,0,0,0,1
49837.0,0.960043967,0,0,15,0,0,0
49838.0,0.961456835,2,0,0,0,0,0
49839.0,0.01602678,0,0,3,0,0,0
49840.0,0.043787092,0,0,4,0,0,0
49841.0,0.256116539,0,1,0,0,0,0
49842.0,0.835246623,0,0,0,5,0,0
49843.0,0.020082127,0,0,9,0,0,0
49844.0,0.355208963,0,0,7,0,0,0
49845.0,0.876806438,0,5,0,0,0,0
49846.0,0.96459651,4,0,0,0,0,0
49847.0,0.044917766,0,0,12,0,0,0
49848.0,0.027878663,0,0,9,0,0,0
49849.0,0.116717845,0,0,5,0,0,0
49850.0,0.070008278,0,0,8,0,0,0
49851.0,0.961456835,0,2,0,0,0,0
49852.0,0.848006368,8,0,0,0,0,0
49853.0,0.922977448,9,0,0,0,0,0
49854.0,0.966820776,0,3,0,0,0,0
49855.0,0.471752644,0,0,17,0,0,0
49856.0,0.102978408,0,0,17,0,0,0
49857.0,0.051143911,0,2,0,0,0,0
49858.0,0.151176706,0,0,0,6,0,0
49859.0,0.981013834,9,0,0,0,0,0
49860.0,0.932447255,0,0,0,0,3,0
49861.0,0.965940714,0,0,0,0,0,3
49862.0,0.165032923,0,0,12,0,0,0
49863.0,0.970849097,0,0,17,0,0,0
49864.0,0.933964849,4,0,0,0,0,0
49865.0,0.681921661,0,0,0,0,3,0
49866.0,0.050933603,0,0,9,0,0,0
49867.0,0.925664961,8,0,0,0,0,0
49868.0,0.870227277,0,0,12,0,0,0
49869.0,0.964213133,0,0,0,3,0,0
49870.0,0.968584955,0,0,15,0,0,0
49871.0,0.902898431,0,0,0,6,0,0
49872.0,0.009378824,0,0,1,0,0,0
49873.0,0.950175345,2,0,0,0,0,0
49874.0,0.018242676,0,0,0,2,0,0
49875.0,0.961109638,0,1,0,0,0,0
49876.0,0.908744335,0,0,8,0,0,0
49877.0,0.902898431,0,0,0,0,6,0
49878.0,0.924886048,0,0,0,4,0,0
49879.0,0.913646519,8,0,0,0,0,0
49880.0,0.923101187,0,0,16,0,0,0
49881.0,0.881736219,0,0,7,0,0,0
49882.0,0.042446725,0,0,2,0,0,0
49883.0,0.388567537,0,0,17,0,0,0
49884.0,0.709257483,0,0,3,0,0,0
49885.0,0.232977912,0,1,0,0,0,0
49886.0,0.051143911,0,0,13,0,0,0
49887.0,0.910892963,0,0,7,0,0,0
49888.0,0.691767216,5,0,0,0,0,0
49889.0,0.381099701,4,0,0,0,0,0
49890.0,0.014452775,0,0,3,0,0,0
49891.0,0.267683387,0,0,0,4,0,0
49892.0,0.292017519,0,5,0,0,0,0
49893.0,0.325011522,0,0,3,0,0,0
49894.0,0.873878121,0,0,0,8,0,0
49895.0,0.775986731,0,0,7,0,0,0
49896.0,0.61148268,0,0,0,2,0,0
49897.0,0.939510882,0,0,14,0,0,0
49898.0,0.080360532,0,0,0,0,3,0
49899.0,0.902898431,0,2,0,0,0,0
49900.0,0.072332315,0,0,0,0,6,0
49901.0,0.372296005,1,0,0,0,0,0
49902.0,0.911112249,0,0,16,0,0,0
49903.0,0.490277141,0,0,3,0,0,0
49904.0,0.34488067,0,0,16,0,0,0
49905.0,0.936580956,0,0,9,0,0,0
49906.0,0.051143911,0,0,0,0,7,0
49907.0,0.656827629,0,0,0,8,0,0
49908.0,0.646530092,0,0,3,0,0,0
49909.0,0.072153345,0,0,1,0,0,0
49910.0,0.129919842,0,0,10,0,0,0
49911.0,0.964213133,0,0,0,3,0,0
49912.0,0.939821184,0,0,7,0,0,0
49913.0,0.974976957,7,0,0,0,0,0
49914.0,0.956047118,0,0,13,0,0,0
49915.0,0.587353766,0,0,5,0,0,0
49916.0,0.352268338,0,0,0,5,0,0
49917.0,0.097731225,0,0,0,0,8,0
49918.0,0.130003452,0,0,0,0,0,2
49919.0,0.119138993,0,0,10,0,0,0
49920.0,0.21121639,0,0,0,0,3,0
49921.0,0.848496497,0,0,0,3,0,0
49922.0,0.947119951,0,0,0,0,1,0
49923.0,0.009240972,0,0,3,0,0,0
49924.0,0.036772471,0,0,0,4,0,0
49925.0,0.887038708,0,0,0,0,0,1
49926.0,0.950175345,0,0,15,0,0,0
49927.0,0.095857821,0,0,10,0,0,0
49928.0,0.680480778,0,3,0,0,0,0
49929.0,0.176958755,0,1,0,0,0,0
49930.0,0.296932101,0,0,0,0,1,0
49931.0,0.960276008,0,0,0,0,4,0
49932.0,0.933964849,4,0,0,0,0,0
49933.0,0.774639904,0,4,0,0,0,0
49934.0,0.017887942,0,0,0,0,4,0
49935.0,0.049755454,0,0,0,4,0,0
49936.0,0.531650186,7,0,0,0,0,0
49937.0,0.968018115,0,0,0,0,5,0
49938.0,0.043688457,0,0,7,0,0,0
49939.0,0.832410872,0,0,12,0,0,0
49940.0,0.86225915,0,0,5,0,0,0
49941.0,0.024965348,0,0,3,0,0,0
49942.0,0.117535919,0,0,3,0,0,0
49943.0,0.290299296,0,0,0,0,2,0
49944.0,0.887116849,0,0,14,0,0,0
49945.0,0.828697681,0,0,9,0,0,0
49946.0,0.961456835,0,0,0,0,0,1
49947.0,0.878371418,4,0,0,0,0,0
49948.0,0.349586934,0,0,0,3,0,0
49949.0,0.187960744,0,0,13,0,0,0
49950.0,0.96459651,4,0,0,0,0,0
49951.0,0.360975266,0,2,0,0,0,0
49952.0,0.960043967,0,0,0,0,0,1
49953.0,0.258479685,0,0,14,0,0,0
49954.0,0.902898431,0,0,0,0,0,2
49955.0,0.923101187,0,0,16,0,0,0
49956.0,0.01441668,0,0,5,0,0,0
49957.0,0.270306379,0,0,13,0,0,0
49958.0,0.872855186,0,0,13,0,0,0
49959.0,0.937325954,0,0,0,8,0,0
49960.0,0.782198191,0,0,15,0,0,0
49961.0,0.251539946,0,0,0,6,0,0
49962.0,0.736887753,0,0,0,6,0,0
49963.0,0.531650186,7,0,0,0,0,0
49964.0,0.58532089,0,0,0,0,0,2
49965.0,0.025225265,0,2,0,0,0,0
49966.0,0.406994969,5,0,0,0,0,0
49967.0,0.761685312,0,0,0,0,2,0
49968.0,0.917458057,0,0,0,1,0,0
49969.0,0.942619443,0,0,0,6,0,0
49970.0,0.078232534,0,0,2,0,0,0
49971.0,0.884222865,0,0,0,0,0,3
49972.0,0.128075376,0,0,7,0,0,0
49973.0,0.848017514,0,0,8,0,0,0
49974.0,0.065117709,0,0,12,0,0,0
49975.0,0.939510882,0,0,15,0,0,0
49976.0,0.090548754,0,0,7,0,0,0
49977.0,0.360975266,1,0,0,0,0,0
49978.0,0.9377563,0,0,4,0,0,0
49979.0,0.981586158,0,4,0,0,0,0
49980.0,0.902898431,0,0,0,0,0,1
49981.0,0.86501646,0,0,11,0,0,0
49982.0,0.95312655,0,0,8,0,0,0
49983.0,0.067737803,0,0,3,0,0,0
49984.0,0.957247436,0,0,0,2,0,0
49985.0,0.103677794,0,0,0,0,8,0
49986.0,0.782198191,2,0,0,0,0,0
49987.0,0.360975266,0,0,0,6,0,0
49988.0,0.181121677,0,0,0,0,0,1
49989.0,0.782198191,0,0,13,0,0,0
49990.0,0.833270311,5,0,0,0,0,0
49991.0,0.973494947,0,0,0,8,0,0
49992.0,0.080532447,0,0,0,0,1,0
49993.0,0.908921003,0,0,0,0,6,0
49994.0,0.828659177,0,0,2,0,0,0
49995.0,0.776251554,0,0,0,5,0,0
49996.0,0.961456835,0,2,0,0,0,0
49997.0,0.865552723,0,0,0,0,5,0
49998.0,0.34488067,0,0,16,0,0,0
49999.0,0.952962875,0,0,0,0,0,3
50000.0,0.898952127,0,0,1,0,0,0
50001.0,0.887116849,0,0,14,0,0,0
50002.0,0.978220344,4,0,0,0,0,0
50003.0,0.067737803,0,0,3,0,0,0
50004.0,0.960043967,2,0,0,0,0,0
50005.0,0.967045486,0,0,16,0,0,0
50006.0,0.018989081,0,0,8,0,0,0
50007.0,0.948557913,7,0,0,0,0,0
50008.0,0.360975266,0,2,0,0,0,0
50009.0,0.939196348,5,0,0,0,0,0
50010.0,0.585620582,0,0,17,0,0,0
50011.0,0.858412504,5,0,0,0,0,0
50012.0,0.523231208,0,0,0,7,0,0
50013.0,0.052801974,0,0,0,8,0,0
50014.0,0.023420077,0,1,0,0,0,0
50015.0,0.872855186,0,0,13,0,0,0
50016.0,0.128931999,0,0,7,0,0,0
50017.0,0.966521382,0,0,12,0,0,0
50018.0,0.974135041,0,0,0,0,0,1
50019.0,0.193687305,0,0,10,0,0,0
50020.0,0.908921003,0,0,13,0,0,0
50021.0,0.33001551,0,0,13,0,0,0
50022.0,0.918305039,0,0,12,0,0,0
50023.0,0.293639034,1,0,0,0,0,0
50024.0,0.972417831,0,0,0,7,0,0
50025.0,0.023469007,0,0,12,0,0,0
50026.0,0.066100329,0,0,13,0,0,0
50027.0,0.009838261,0,0,0,0,4,0
50028.0,0.826569736,0,4,0,0,0,0
50029.0,0.135486647,0,0,0,3,0,0
50030.0,0.094343431,0,0,0,0,4,0
50031.0,0.82783705,0,0,0,0,4,0
50032.0,0.058076661,0,0,7,0,0,0
50033.0,0.945626915,0,0,16,0,0,0
50034.0,0.075281262,0,0,9,0,0,0
50035.0,0.270306379,0,0,0,0,7,0
50036.0,0.936873078,6,0,0,0,0,0
50037.0,0.055762023,0,0,0,7,0,0
50038.0,0.360975266,0,0,0,0,7,0
50039.0,0.961243749,3,0,0,0,0,0
50040.0,0.908921003,0,0,0,0,0,2
50041.0,0.681921661,0,0,0,0,3,0
50042.0,0.760424614,0,0,0,0,0,3
50043.0,0.311202049,0,0,7,0,0,0
50044.0,0.907001853,0,0,0,0,7,0
50045.0,0.012362214,0,0,0,0,1,0
50046.0,0.769083679,0,0,4,0,0,0
50047.0,0.824032843,0,0,9,0,0,0
50048.0,0.940088511,0,0,0,7,0,0
50049.0,0.537776172,0,4,0,0,0,0
50050.0,0.971550286,0,0,0,1,0,0
50051.0,0.788086414,0,0,10,0,0,0
50052.0,0.113729745,0,0,2,0,0,0
50053.0,0.181121677,2,0,0,0,0,0
50054.0,0.910240769,0,0,16,0,0,0
50055.0,0.351181209,0,0,17,0,0,0
50056.0,0.981229007,9,0,0,0,0,0
50057.0,0.656827629,0,0,0,8,0,0
50058.0,0.757527232,0,0,2,0,0,0
50059.0,0.051143911,0,0,0,0,7,0
50060.0,0.960043967,0,0,0,0,0,2
50061.0,0.849848568,9,0,0,0,0,0
50062.0,0.876694858,0,0,4,0,0,0
50063.0,0.053905949,0,0,0,0,1,0
50064.0,0.947051823,0,0,0,0,8,0
50065.0,0.952667832,6,0,0,0,0,0
50066.0,0.169595584,0,0,0,0,5,0
50067.0,0.257880718,1,0,0,0,0,0
50068.0,0.955079138,0,0,0,0,4,0
50069.0,0.255783916,0,0,0,5,0,0
50070.0,0.181121677,0,2,0,0,0,0
50071.0,0.730872989,7,0,0,0,0,0
50072.0,0.622836649,0,0,0,0,5,0
50073.0,0.971101165,0,0,0,1,0,0
50074.0,0.745408356,0,1,0,0,0,0
50075.0,0.293639034,2,0,0,0,0,0
50076.0,0.462237746,0,3,0,0,0,0
50077.0,0.360975266,0,0,15,0,0,0
50078.0,0.982410431,8,0,0,0,0,0
50079.0,0.344698936,0,0,10,0,0,0
50080.0,0.956535876,0,0,0,5,0,0
50081.0,0.939022243,0,0,0,0,3,0
50082.0,0.871525407,0,5,0,0,0,0
50083.0,0.08096718,0,0,0,0,2,0
50084.0,0.1130905,0,0,0,0,1,0
50085.0,0.942619443,0,0,14,0,0,0
50086.0,0.807037532,0,0,0,0,7,0
50087.0,0.010995568,0,0,2,0,0,0
50088.0,0.828697681,0,0,9,0,0,0
50089.0,0.923244298,0,0,7,0,0,0
50090.0,0.33001551,0,0,0,0,7,0
50091.0,0.019089822,0,0,7,0,0,0
50092.0,0.955149055,0,0,17,0,0,0
50093.0,0.58532089,0,2,0,0,0,0
50094.0,0.231424406,0,0,0,5,0,0
50095.0,0.075590312,0,0,4,0,0,0
50096.0,0.903440714,0,0,0,0,4,0
50097.0,0.227806285,0,0,0,5,0,0
50098.0,0.960043967,2,0,0,0,0,0
50099.0,0.085827127,0,0,0,0,0,1
50100.0,0.926947594,0,0,5,0,0,0
50101.0,0.602561116,0,0,16,0,0,0
50102.0,0.959046245,5,0,0,0,0,0
50103.0,0.345757544,0,2,0,0,0,0
50104.0,0.968018115,0,0,0,0,5,0
50105.0,0.360975266,0,0,15,0,0,0
50106.0,0.134778246,0,0,11,0,0,0
50107.0,0.960043967,0,2,0,0,0,0
50108.0,0.490277141,0,0,3,0,0,0
50109.0,0.958913386,0,3,0,0,0,0
50110.0,0.939504683,0,0,0,4,0,0
50111.0,0.813599408,9,0,0,0,0,0
50112.0,0.63234061,0,0,0,0,4,0
50113.0,0.187820703,2,0,0,0,0,0
50114.0,0.030813448,0,0,3,0,0,0
50115.0,0.012229559,0,0,3,0,0,0
50116.0,0.22063759,0,0,0,7,0,0
50117.0,0.955865502,0,0,13,0,0,0
50118.0,0.974135041,0,0,0,0,0,2
50119.0,0.526656687,6,0,0,0,0,0
50120.0,0.209398568,0,0,0,0,3,0
50121.0,0.891325057,5,0,0,0,0,0
50122.0,0.950272679,0,0,0,8,0,0
50123.0,0.97065115,0,0,0,3,0,0
50124.0,0.950797737,0,0,7,0,0,0
50125.0,0.984218657,7,0,0,0,0,0
50126.0,0.982503831,0,1,0,0,0,0
50127.0,0.360975266,0,0,15,0,0,0
50128.0,0.922532856,0,2,0,0,0,0
50129.0,0.894413173,0,0,4,0,0,0
50130.0,0.959705234,0,5,0,0,0,0
50131.0,0.581841707,3,0,0,0,0,0
50132.0,0.757607102,0,0,0,0,3,0
50133.0,0.159716398,0,0,2,0,0,0
50134.0,0.101368792,0,0,0,4,0,0
50135.0,0.945111275,0,0,17,0,0,0
50136.0,0.660117984,0,4,0,0,0,0
50137.0,0.943696201,0,0,0,5,0,0
50138.0,0.778667033,8,0,0,0,0,0
50139.0,0.041406706,0,0,0,0,0,2
50140.0,0.902788639,0,0,5,0,0,0
50141.0,0.807037532,0,0,13,0,0,0
50142.0,0.296771407,8,0,0,0,0,0
50143.0,0.969993353,0,0,0,7,0,0
50144.0,0.156465933,0,0,2,0,0,0
50145.0,0.933868587,0,0,7,0,0,0
50146.0,0.982410431,8,0,0,0,0,0
50147.0,0.902898431,0,0,0,0,6,0
50148.0,0.535730898,0,0,5,0,0,0
50149.0,0.123906635,0,0,5,0,0,0
50150.0,0.931196868,0,0,0,3,0,0
50151.0,0.139282212,0,0,0,1,0,0
50152.0,0.007664703,0,0,8,0,0,0
50153.0,0.757527232,0,0,2,0,0,0
50154.0,0.172298938,4,0,0,0,0,0
50155.0,0.525361776,3,0,0,0,0,0
50156.0,0.256116539,0,1,0,0,0,0
50157.0,0.059419747,0,0,3,0,0,0
50158.0,0.709257483,0,0,3,0,0,0
50159.0,0.757527232,0,0,2,0,0,0
50160.0,0.187458575,0,0,7,0,0,0
